320.0	1.723809881185316e-05
320.5	1.5509639379308426e-05
321.0	1.4812883794525768e-05
321.5	1.602481418405945e-05
322.0	1.4547001682807605e-05
322.5	1.3791336733713876e-05
323.0	1.4055187488042004e-05
323.5	1.4681974096056724e-05
324.0	1.3811424601237576e-05
324.5	1.3182945195397824e-05
325.0	1.3477943429706517e-05
325.5	1.5960149307143278e-05
326.0	1.6104375681835898e-05
326.5	1.6567073754010968e-05
327.0	1.603756659434135e-05
327.5	1.9092389549391845e-05
328.0	1.6827200353124028e-05
328.5	1.695382163043633e-05
329.0	1.6952805951741312e-05
329.5	2.017578015741153e-05
330.0	1.996406757609435e-05
330.5	1.8533089148001684e-05
331.0	2.158520362653213e-05
331.5	2.2690262046712208e-05
332.0	1.974942081188045e-05
332.5	2.2187388239489737e-05
333.0	2.7569469644392515e-05
333.5	2.6926093617692492e-05
334.0	2.4572201815393063e-05
334.5	2.3854794097145027e-05
335.0	2.8184632374008687e-05
335.5	2.7863000787252846e-05
336.0	2.552174854204698e-05
336.5	3.0313043506014024e-05
337.0	2.715789406653337e-05
337.5	2.63411755425502e-05
338.0	3.141539344967405e-05
338.5	3.175666149120025e-05
339.0	3.319316972552135e-05
339.5	3.836342569591861e-05
340.0	3.747267548038742e-05
340.5	3.972375802811332e-05
341.0	4.132525762378075e-05
341.5	4.0311497432963995e-05
342.0	4.000848662228349e-05
342.5	3.897587994901473e-05
343.0	4.750216403412962e-05
343.5	5.230654996794358e-05
344.0	5.07266053312482e-05
344.5	5.0551457182951684e-05
345.0	5.223590387204562e-05
345.5	5.5227077628874965e-05
346.0	5.661133483699678e-05
346.5	5.881671184344684e-05
347.0	5.7102359059444025e-05
347.5	6.038458118899032e-05
348.0	6.504383792260497e-05
348.5	6.395480465516852e-05
349.0	6.847875041596903e-05
349.5	7.194955022322375e-05
350.0	7.076628454352726e-05
350.5	7.328923042195309e-05
351.0	7.855902290446216e-05
351.5	7.754277994350203e-05
352.0	8.130474097666205e-05
352.5	8.78477431299709e-05
353.0	8.996306329212933e-05
353.5	9.186949220267896e-05
354.0	9.66581915433143e-05
354.5	9.575389894518288e-05
355.0	9.889313608510823e-05
355.5	0.00011010464893347524
356.0	0.00011108523028692139
356.5	0.00011257782655584517
357.0	0.0001208544793883622
357.5	0.00012276282680311355
358.0	0.00012761438536965168
358.5	0.00012849576877055103
359.0	0.0001361111019194227
359.5	0.0001393353175101646
360.0	0.00014506487388195202
360.5	0.00014698789221118696
361.0	0.00015800010632895366
361.5	0.00016230545546394855
362.0	0.00016295548982876034
362.5	0.00017012956701124068
363.0	0.00017895355780718435
363.5	0.00017320368786149655
364.0	0.00018251971855858245
364.5	0.00019202872820772186
