320.0000	15.2748
320.5000	13.7432
321.0000	13.1258
321.5000	14.1997
322.0000	12.8902
322.5000	12.2206
323.0000	12.4544
323.5000	13.0098
324.0000	12.2384
324.5000	11.6815
325.0000	11.9429
325.5000	14.1424
326.0000	14.2702
326.5000	14.6802
327.0000	14.211
327.5000	16.9179
328.0000	14.9107
328.5000	15.0229
329.0000	15.022
329.5000	17.8779
330.0000	17.6903
330.5000	16.4223
331.0000	19.1268
331.5000	20.106
332.0000	17.5001
332.5000	19.6604
333.0000	24.4295
333.5000	23.8594
334.0000	21.7736
334.5000	21.1379
335.0000	24.9746
335.5000	24.6896
336.0000	22.615
336.5000	26.8606
337.0000	24.0648
337.5000	23.3411
338.0000	27.8374
338.5000	28.1398
339.0000	29.4127
339.5000	33.9941
340.0000	33.2048
340.5000	35.1995
341.0000	36.6186
341.5000	35.7203
342.0000	35.4518
342.5000	34.5368
343.0000	42.092
343.5000	46.3492
344.0000	44.9492
344.5000	44.794
345.0000	46.2866
345.5000	48.9371
346.0000	50.1637
346.5000	52.1179
347.0000	50.5988
347.5000	53.5072
348.0000	57.6358
348.5000	56.6708
349.0000	60.6795
349.5000	63.755
350.0000	62.7065
350.5000	64.9421
351.0000	69.6117
351.5000	68.7112
352.0000	72.0447
352.5000	77.8425
353.0000	79.7169
353.5000	81.4062
354.0000	85.6495
354.5000	84.8482
355.0000	87.6299
355.5000	97.5645
356.0000	98.4334
356.5000	99.756
357.0000	107.09
357.5000	108.781
358.0000	113.08
358.5000	113.861
359.0000	120.609
359.5000	123.466
360.0000	128.543
360.5000	130.247
361.0000	140.005
361.5000	143.82
362.0000	144.396
362.5000	150.753
363.0000	158.572
363.5000	153.477
364.0000	161.732
364.5000	170.158
365.0000	177.471
365.5000	181.208
366.0000	185.458
366.5000	192.221
367.0000	195.283
367.5000	203.622
368.0000	219.984
368.5000	219.46
369.0000	224.304
369.5000	229.225
370.0000	249.477
370.5000	249.837
371.0000	251.838
371.5000	263.772
372.0000	268.466
372.5000	276.279
373.0000	290.432
373.5000	294.934
374.0000	310.068
374.5000	318.178
375.0000	319.718
375.5000	331.168
376.0000	332.993
376.5000	343.573
377.0000	365.591
377.5000	368.088
378.0000	371.121
378.5000	391.768
379.0000	397.229
379.5000	426.708
380.0000	401.411
380.5000	425.392
381.0000	438.057
381.5000	445.115
382.0000	465.378
382.5000	480.098
383.0000	491.401
383.5000	506.162
384.0000	511.982
384.5000	531.124
385.0000	547.755
385.5000	544.208
386.0000	564.57
386.5000	589.979
387.0000	585.559
387.5000	610.924
388.0000	623.191
388.5000	644.459
389.0000	639.68
389.5000	648.414
390.0000	669.07
390.5000	701.339
391.0000	696.8
391.5000	716.945
392.0000	748.632
392.5000	770.01
393.0000	785.068
393.5000	789.675
394.0000	815.96
394.5000	842.033
395.0000	859.737
395.5000	858.629
396.0000	865.796
396.5000	896.048
397.0000	919.134
397.5000	949.79
398.0000	974.592
398.5000	981.368
399.0000	1017.84
399.5000	1003.08
400.0000	1044.72
400.5000	1066.56
401.0000	1076.39
401.5000	1109.05
402.0000	1108.29
402.5000	1129.83
403.0000	1150.11
403.5000	1175.23
404.0000	1201.43
404.5000	1219.99
405.0000	1252.36
405.5000	1259.03
406.0000	1284.93
406.5000	1330.87
407.0000	1328.06
407.5000	1348.2
408.0000	1377.98
408.5000	1385.29
409.0000	1435.63
409.5000	1458.24
410.0000	1468.24
410.5000	1492.89
411.0000	1530.1
411.5000	1550.1
412.0000	1562.02
412.5000	1587.62
413.0000	1622.76
413.5000	1643.8
414.0000	1678.81
414.5000	1670.11
415.0000	1695.65
415.5000	1719.13
416.0000	1765.93
416.5000	1787.85
417.0000	1841.83
417.5000	1839.1
418.0000	1854.92
418.5000	1895.07
419.0000	1908.6
419.5000	1924.73
420.0000	1963.72
420.5000	2004.56
421.0000	2056.41
421.5000	2048.36
422.0000	2077.52
422.5000	2104.69
423.0000	2149.09
423.5000	2163.66
424.0000	2189.7
424.5000	2188.84
425.0000	2220.2
425.5000	2268.8
426.0000	2302.93
426.5000	2350.62
427.0000	2350.24
427.5000	2390.63
428.0000	2393.31
428.5000	2422.78
429.0000	2450.11
429.5000	2504.8
430.0000	2533.32
430.5000	2550.56
431.0000	2570.21
431.5000	2592.03
432.0000	2630.87
432.5000	2680.26
433.0000	2668.09
433.5000	2717.83
434.0000	2754.07
434.5000	2812.55
435.0000	2843.02
435.5000	2840.48
436.0000	2845.97
436.5000	2886.51
437.0000	2926.72
437.5000	2943.42
438.0000	2955.5
438.5000	3007.45
439.0000	3033.13
439.5000	3055.89
440.0000	3078.99
440.5000	3098.44
441.0000	3138.17
441.5000	3161.61
442.0000	3187.33
442.5000	3215.46
443.0000	3231.7
443.5000	3310.12
444.0000	3310.69
444.5000	3322.32
445.0000	3328.15
445.5000	3400.49
446.0000	3403.28
446.5000	3430.65
447.0000	3476.93
447.5000	3508.9
448.0000	3532.78
448.5000	3548.79
449.0000	3571.26
449.5000	3588.21
450.0000	3631.25
450.5000	3604.64
451.0000	3673.42
451.5000	3685.84
452.0000	3727.15
452.5000	3742.23
453.0000	3755.15
453.5000	3769.44
454.0000	3806.23
454.5000	3852.53
455.0000	3877.34
455.5000	3909.63
456.0000	3935.14
456.5000	3943.3
457.0000	3969
457.5000	3958.22
458.0000	3996.54
458.5000	4033.32
459.0000	4073.29
459.5000	4065.92
460.0000	4123.73
460.5000	4143.72
461.0000	4143.9
461.5000	4194.45
462.0000	4201.15
462.5000	4235.46
463.0000	4251.09
463.5000	4277.71
464.0000	4248.66
464.5000	4307.02
465.0000	4356.92
465.5000	4371.35
466.0000	4347.04
466.5000	4394
467.0000	4439.68
467.5000	4447.92
468.0000	4437.94
468.5000	4471.71
469.0000	4464.63
469.5000	4515.35
470.0000	4517.88
470.5000	4535.44
471.0000	4533.27
471.5000	4532.92
472.0000	4570.25
472.5000	4640.75
473.0000	4630.63
473.5000	4645.87
474.0000	4682.31
474.5000	4685.43
475.0000	4715.76
475.5000	4763.23
476.0000	4712.56
476.5000	4751.9
477.0000	4774.76
477.5000	4749.83
478.0000	4811.15
478.5000	4803.45
479.0000	4782.48
479.5000	4820.7
480.0000	4832.38
480.5000	4882.12
481.0000	4875.62
481.5000	4931.89
482.0000	4880.5
482.5000	4908.4
483.0000	4917.58
483.5000	4943.96
484.0000	4968.48
484.5000	4966.73
485.0000	4951
485.5000	5007.29
486.0000	4961.96
486.5000	4988.18
487.0000	5001.77
487.5000	5015.82
488.0000	5040.82
488.5000	5038.04
489.0000	5054.38
489.5000	5085.38
490.0000	5075.92
490.5000	5094.02
491.0000	5086.21
491.5000	5043.92
492.0000	5030.36
492.5000	5103.78
493.0000	5042.38
493.5000	5029.24
494.0000	5039.31
494.5000	5007.33
495.0000	5055.97
495.5000	4977.42
496.0000	5005.43
496.5000	4976.72
497.0000	4957.8
497.5000	4950.87
498.0000	4886.41
498.5000	4884
499.0000	4830.87
499.5000	4825.77
500.0000	4826.66
500.5000	4793.84
501.0000	4756.92
501.5000	4720.76
502.0000	4763.62
502.5000	4715.56
503.0000	4711.15
503.5000	4670.67
504.0000	4649.64
504.5000	4645.09
505.0000	4591.85
505.5000	4514.59
506.0000	4563.98
506.5000	4544.12
507.0000	4529.71
507.5000	4524.52
508.0000	4480.5
508.5000	4448.9
509.0000	4419.48
509.5000	4413.52
510.0000	4401.31
510.5000	4383.3
511.0000	4377.55
511.5000	4297.78
512.0000	4356.1
512.5000	4365.61
513.0000	4362.72
513.5000	4304.56
514.0000	4317.84
514.5000	4313.42
515.0000	4308.83
515.5000	4257.37
516.0000	4245.83
516.5000	4275.55
517.0000	4285.99
517.5000	4262.46
518.0000	4246.47
518.5000	4211.66
519.0000	4267.35
519.5000	4231.7
520.0000	4245.2
520.5000	4199.31
521.0000	4202.32
521.5000	4209.15
522.0000	4275.79
522.5000	4231.18
523.0000	4280.14
523.5000	4259.83
524.0000	4235.97
524.5000	4236.62
525.0000	4233.95
525.5000	4272.59
526.0000	4260.07
526.5000	4300.65
527.0000	4317.18
527.5000	4316.16
528.0000	4317.34
528.5000	4326.21
529.0000	4366.33
529.5000	4316.62
530.0000	4369.09
530.5000	4382.75
531.0000	4407.28
531.5000	4439.83
532.0000	4375.31
532.5000	4385.87
533.0000	4381.34
533.5000	4417.82
534.0000	4410.09
534.5000	4410.04
535.0000	4363.29
535.5000	4405.13
536.0000	4440.18
536.5000	4407.61
537.0000	4417.15
537.5000	4430.67
538.0000	4413.66
538.5000	4425.95
539.0000	4413.34
539.5000	4412.73
540.0000	4378.91
540.5000	4446.52
541.0000	4464.66
541.5000	4439.68
542.0000	4413.73
542.5000	4422.5
543.0000	4408.18
543.5000	4399.05
544.0000	4378.99
544.5000	4392.09
545.0000	4395.39
545.5000	4391.73
546.0000	4387.02
546.5000	4419.86
547.0000	4381.78
547.5000	4329.09
548.0000	4335.72
548.5000	4319.98
549.0000	4323.32
549.5000	4327.61
550.0000	4297.38
550.5000	4293.56
551.0000	4251.26
551.5000	4264.39
552.0000	4227.3
552.5000	4233.24
553.0000	4261.88
553.5000	4270.62
554.0000	4236.63
554.5000	4194.76
555.0000	4189.95
555.5000	4172.73
556.0000	4185.75
556.5000	4145.45
557.0000	4162.31
557.5000	4137.65
558.0000	4087.3
